,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,newton,newton_steps
1089,2017-02-17,2017-03-03,33.0,CSCO,Put,0.09,0.13037,33.740002000000004,0.03832991101984942,0.1307690370342448,1.0
1090,2017-02-17,2017-03-03,34.0,CSCO,Put,0.46,0.12329,33.740002000000004,0.03832991101984942,0.11994988483513935,1.0
1091,2017-02-17,2017-03-10,31.0,CSCO,Put,0.03,0.20695,33.740002000000004,0.057494866529774126,0.2090924388080805,1.0
1092,2017-02-17,2017-03-10,32.0,CSCO,Put,0.06,0.16705,33.740002000000004,0.057494866529774126,0.16985763453299427,1.0
1093,2017-02-17,2017-03-17,31.0,CSCO,Put,0.03,0.17506,33.740002000000004,0.07665982203969883,0.18124539166638792,1.0
1094,2017-02-17,2017-03-17,32.0,CSCO,Put,0.07,0.15721,33.740002000000004,0.07665982203969883,0.15355593404282625,1.0
1095,2017-02-17,2017-03-17,33.0,CSCO,Put,0.21,0.14162,33.740002000000004,0.07665982203969883,0.13529302091184786,1.0
1096,2017-02-17,2017-03-17,35.0,CSCO,Put,1.4,0.15904,33.740002000000004,0.07665982203969883,0.15117520170757,1.0
1097,2017-02-17,2017-03-24,30.5,CSCO,Put,0.04,0.2,33.740002000000004,0.09582477754962354,0.19792877239346637,1.0
1098,2017-02-17,2017-03-24,31.5,CSCO,Put,0.08,0.17632,33.740002000000004,0.09582477754962354,0.17250874852907333,1.0
1099,2017-02-17,2017-03-24,32.0,CSCO,Put,0.1,0.1539,33.740002000000004,0.09582477754962354,0.15255518403739166,1.0
1100,2017-02-17,2017-03-24,32.5,CSCO,Put,0.15,0.14627,33.740002000000004,0.09582477754962354,0.1397205774378317,1.0
1101,2017-02-17,2017-04-21,36.0,CSCO,Call,0.08,0.11912,33.740002000000004,0.17248459958932238,0.11927743278543423,1.0
1102,2017-02-17,2017-04-21,31.0,CSCO,Put,0.16,0.18087,33.740002000000004,0.17248459958932238,0.182961194401932,1.0
1103,2017-02-17,2017-04-21,32.0,CSCO,Put,0.29,0.17536,33.740002000000004,0.17248459958932238,0.16809592300600823,1.0
1104,2017-02-17,2017-04-21,34.0,CSCO,Put,1.04,0.16842,33.740002000000004,0.17248459958932238,0.1640543907388863,1.0
1105,2017-02-17,2017-05-19,31.0,CSCO,Put,0.37,0.21135,33.740002000000004,0.24914442162902126,0.204987392399649,1.0
1106,2017-02-17,2017-05-19,34.0,CSCO,Put,1.39,0.18735,33.740002000000004,0.24914442162902126,0.1897093546021872,1.0
1107,2017-02-17,2017-06-16,33.0,CSCO,Put,1.09,0.19091,33.740002000000004,0.3258042436687201,0.19140411769789664,1.0
1108,2017-02-17,2017-10-20,32.0,CSCO,Put,1.6,0.22553,33.740002000000004,0.6707734428473648,0.22531726535696336,1.0
1109,2017-02-17,2018-01-19,32.0,CSCO,Put,2.18,0.24106,33.740002000000004,0.919917864476386,0.24209363166119194,1.0
1110,2017-02-17,2018-01-19,77.5,CTXS,Put,8.1,0.32497,80.5,0.919917864476386,0.32246364874648786,1.0
1111,2017-02-17,2017-03-17,70.0,CLVS,Put,8.0,0.7552399999999999,65.800003,0.07665982203969883,0.7578735882079498,1.0
1112,2017-02-17,2017-04-21,60.0,CLVS,Call,9.85,0.63502,65.800003,0.17248459958932238,0.6271373341470068,1.0
1113,2017-02-17,2019-01-18,65.0,CLVS,Call,14.0,0.3693,65.800003,1.9164955509924708,0.37349669028198335,1.0
1114,2017-02-17,2017-02-24,117.0,CME,Put,0.05,0.18719,122.620003,0.01916495550992471,0.19261172224505085,1.0
1115,2017-02-17,2017-03-24,124.0,CME,Call,1.97,0.17600000000000002,122.620003,0.09582477754962354,0.1692631298397689,1.0
1116,2017-02-17,2017-03-24,126.0,CME,Call,0.75,0.13383,122.620003,0.09582477754962354,0.12924562876601348,1.0
1117,2017-02-17,2017-03-24,112.0,CME,Put,0.82,0.29225,122.620003,0.09582477754962354,0.2862882011015335,1.0
1118,2017-02-17,2017-06-16,115.0,CME,Put,2.75,0.21872,122.620003,0.3258042436687201,0.21633819342112678,1.0
1119,2017-02-17,2017-06-16,120.0,CME,Put,4.3,0.20841,122.620003,0.3258042436687201,0.20283890881948033,1.0
1120,2017-02-17,2018-01-19,125.0,CME,Call,6.6,0.1646,122.620003,0.919917864476386,0.1581688897143272,1.0
1121,2017-02-17,2017-06-16,25.0,CCNE,Put,1.6,0.35963,26.040001,0.3258042436687201,0.3616916341278366,1.0
1122,2017-02-17,2017-03-17,40.0,CCOI,Put,1.15,0.45088,42.099998,0.07665982203969883,0.4493138429234057,1.0
1123,2017-02-17,2017-03-17,75.0,CGNX,Call,3.15,0.28118000000000004,76.440002,0.07665982203969883,0.280235410845839,1.0
1124,2017-02-17,2017-05-19,70.0,CGNX,Call,9.4,0.38331,76.440002,0.24914442162902126,0.3806696439357297,1.0
1125,2017-02-17,2017-05-19,70.0,CGNX,Put,2.1,0.32792,76.440002,0.24914442162902126,0.3199025375161946,1.0
1126,2017-02-17,2017-02-24,59.5,CTSH,Call,0.1,0.17,57.959999,0.01916495550992471,0.1739785454311256,1.0
1127,2017-02-17,2017-02-24,57.5,CTSH,Put,0.5,0.23072,57.959999,0.01916495550992471,0.22225345109794847,1.0
1128,2017-02-17,2017-02-24,58.0,CTSH,Put,0.75,0.22471,57.959999,0.01916495550992471,0.22881949458034598,1.0
1129,2017-02-17,2017-03-03,59.5,CTSH,Call,0.5,0.2376,57.959999,0.03832991101984942,0.2397243428815432,1.0
1130,2017-02-17,2017-03-10,58.5,CTSH,Call,0.75,0.1815,57.959999,0.057494866529774126,0.17771133422576665,1.0
1131,2017-02-17,2017-03-10,59.0,CTSH,Call,0.71,0.21303,57.959999,0.057494866529774126,0.20559991820756998,1.0
1132,2017-02-17,2017-03-17,62.5,CTSH,Call,0.2,0.21871,57.959999,0.07665982203969883,0.2223798223847189,1.0
1133,2017-02-17,2017-03-03,55.5,CTSH,Put,0.35,0.26862,57.959999,0.03832991101984942,0.27150743717731607,1.0
1134,2017-02-17,2017-03-10,54.0,CTSH,Put,0.28,0.27484000000000003,57.959999,0.057494866529774126,0.2801508682540571,1.0
1135,2017-02-17,2017-03-10,55.5,CTSH,Put,0.4,0.24131,57.959999,0.057494866529774126,0.23465295700600577,1.0
1136,2017-02-17,2017-04-21,57.5,CTSH,Call,2.4,0.21402,57.959999,0.17248459958932238,0.22344348483928664,1.0
1137,2017-02-17,2017-04-21,60.0,CTSH,Call,1.35,0.21916,57.959999,0.17248459958932238,0.22562429246296728,1.0
1138,2017-02-17,2017-04-21,55.0,CTSH,Put,1.05,0.24815,57.959999,0.17248459958932238,0.23960782362774594,1.0
1139,2017-02-17,2017-07-21,57.5,CTSH,Put,3.57,0.24961,57.959999,0.4216290212183436,0.2582586440088213,1.0
1140,2017-02-17,2019-01-18,52.5,CTSH,Call,9.26,0.2001,57.959999,1.9164955509924708,0.19172181397931864,1.0
1141,2017-02-17,2017-03-17,200.0,COHR,Call,4.5,0.32525,193.600006,0.07665982203969883,0.3326125302446974,1.0
1142,2017-02-17,2017-03-17,175.0,COHR,Put,1.6,0.37075,193.600006,0.07665982203969883,0.3699710986730468,1.0
1143,2017-02-17,2017-03-17,185.0,COHR,Put,4.7,0.39316,193.600006,0.07665982203969883,0.39859099602716397,1.0
1144,2017-02-17,2017-05-19,200.0,COHR,Call,13.0,0.40982,193.600006,0.24914442162902126,0.40636637556666205,1.0
1145,2017-02-17,2017-05-19,180.0,COHR,Put,11.0,0.46258,193.600006,0.24914442162902126,0.4592239247097572,1.0
1146,2017-02-17,2017-08-18,175.0,COHR,Call,32.02,0.41316,193.600006,0.4982888432580425,0.4098468049888837,1.0
1147,2017-02-17,2017-08-18,210.0,COHR,Call,15.44,0.39381,193.600006,0.4982888432580425,0.3978156628481437,1.0
1148,2017-02-17,2017-05-19,15.0,COHU,Call,1.33,0.30686,15.72,0.24914442162902126,0.2991936677180328,1.0
1149,2017-02-17,2017-05-19,15.0,COHU,Put,0.6,0.29602,15.72,0.24914442162902126,0.30219038102171103,1.0
1150,2017-02-17,2017-07-21,22.5,CLCT,Put,1.5,0.3039,23.049999,0.4216290212183436,0.3029998362253451,1.0
1151,2017-02-17,2017-04-21,45.0,CLCD,Put,0.1,0.07193,46.400002,0.17248459958932238,0.07138130379993957,1.0
1152,2017-02-17,2017-05-19,39.8100013,COLB,Put,1.6,0.26648,40.970001,0.24914442162902126,0.2678110152761538,1.0
1153,2017-02-17,2017-02-24,77.5,CMCSA,Call,0.03,0.12832000000000002,75.32,0.01916495550992471,0.12703541627558979,1.0
1154,2017-02-17,2017-02-24,71.5,CMCSA,Put,0.02,0.18588,75.32,0.01916495550992471,0.19473957060245628,1.0
1155,2017-02-17,2017-02-24,73.5,CMCSA,Put,0.05,0.12664,75.32,0.01916495550992471,0.12807954046451364,1.0
1156,2017-02-17,2017-02-24,74.0,CMCSA,Put,0.12,0.12747999999999998,75.32,0.01916495550992471,0.13212859293371115,1.0
1157,2017-02-17,2017-02-24,74.5,CMCSA,Put,0.21,0.13004000000000002,75.32,0.01916495550992471,0.12636214204113402,1.0
1158,2017-02-17,2017-02-24,76.0,CMCSA,Put,0.94,0.1299,75.32,0.01916495550992471,0.12877569090201746,1.0
1159,2017-02-17,2017-03-03,75.0,CMCSA,Call,0.94,0.12382,75.32,0.03832991101984942,0.1296764350338233,1.0
1160,2017-02-17,2017-03-03,78.0,CMCSA,Call,0.15,0.15741,75.32,0.03832991101984942,0.15639587800611376,1.0
1161,2017-02-17,2017-03-10,78.0,CMCSA,Call,0.17,0.12936,75.32,0.057494866529774126,0.1325209374219742,1.0
1162,2017-02-17,2017-03-17,75.0,CMCSA,Call,1.35,0.13539,75.32,0.07665982203969883,0.140647129275206,1.0
1163,2017-02-17,2017-03-17,80.0,CMCSA,Call,0.09,0.14627,75.32,0.07665982203969883,0.1439306693827369,1.0
1164,2017-02-17,2017-03-24,73.0,CMCSA,Call,2.98,0.1635,75.32,0.09582477754962354,0.16618131323616228,1.0
1165,2017-02-17,2017-03-03,69.5,CMCSA,Put,0.25,0.3334,75.32,0.03832991101984942,0.33476818819427867,1.0
1166,2017-02-17,2017-03-03,72.0,CMCSA,Put,0.11,0.17891,75.32,0.03832991101984942,0.17511097254733982,1.0
1167,2017-02-17,2017-03-03,72.5,CMCSA,Put,0.12,0.16373,75.32,0.03832991101984942,0.1587072452610575,1.0
1168,2017-02-17,2017-03-03,73.0,CMCSA,Put,0.15,0.15346,75.32,0.03832991101984942,0.14755469467119414,1.0
1169,2017-02-17,2017-03-03,74.5,CMCSA,Put,0.47,0.14615999999999998,75.32,0.03832991101984942,0.1402635866658607,1.0
1170,2017-02-17,2017-03-10,72.5,CMCSA,Put,0.22,0.15477,75.32,0.057494866529774126,0.15640847050183332,1.0
1171,2017-02-17,2017-03-10,73.0,CMCSA,Put,0.28,0.15718,75.32,0.057494866529774126,0.15024231008674707,1.0
1172,2017-02-17,2017-03-10,75.0,CMCSA,Put,0.86,0.13738,75.32,0.057494866529774126,0.14213418094004845,1.0
1173,2017-02-17,2017-03-17,75.0,CMCSA,Put,1.08,0.15533,75.32,0.07665982203969883,0.15019893518637517,1.0
1174,2017-02-17,2017-03-17,77.5,CMCSA,Put,2.62,0.15581,75.32,0.07665982203969883,0.14987632187223418,1.0
1175,2017-02-17,2017-03-24,70.0,CMCSA,Put,0.31,0.20551,75.32,0.09582477754962354,0.21160086125355942,1.0
1176,2017-02-17,2017-03-24,71.0,CMCSA,Put,0.22,0.16435,75.32,0.09582477754962354,0.1639947758244778,1.0
1177,2017-02-17,2017-03-24,73.5,CMCSA,Put,1.01,0.1922,75.32,0.09582477754962354,0.1944912283541621,1.0
1178,2017-02-17,2017-03-24,75.0,CMCSA,Put,1.31,0.16716,75.32,0.09582477754962354,0.1596303866428283,1.0
1179,2017-02-17,2017-04-21,82.5,CMCSA,Call,0.17,0.14627,75.32,0.17248459958932238,0.15176469357446298,1.0
1180,2017-02-17,2017-04-21,70.0,CMCSA,Put,0.54,0.18875,75.32,0.17248459958932238,0.1906775325578004,1.0
1181,2017-02-17,2017-06-16,82.5,CMCSA,Call,0.81,0.17752,75.32,0.3258042436687201,0.1761241463011192,1.0
1182,2017-02-17,2017-06-16,72.5,CMCSA,Put,1.76,0.18773,75.32,0.3258042436687201,0.1786798225195786,1.0
1183,2017-02-17,2017-07-21,80.0,CMCSA,Call,1.48,0.15425999999999998,75.32,0.4216290212183436,0.16183220202568643,1.0
1184,2017-02-17,2017-07-21,77.5,CMCSA,Put,5.25,0.21537,75.32,0.4216290212183436,0.2107780771302911,1.0
1185,2017-02-17,2017-07-21,80.0,CMCSA,Put,6.85,0.21872,75.32,0.4216290212183436,0.21000704303595938,1.0
1186,2017-02-17,2017-08-18,77.5,CMCSA,Call,2.8,0.17339000000000002,75.32,0.4982888432580425,0.17271055196444507,1.0
1187,2017-02-17,2017-08-18,70.0,CMCSA,Put,3.1,0.25707,75.32,0.4982888432580425,0.26517376392166137,1.0
1188,2017-02-17,2018-01-19,72.5,CMCSA,Put,5.0,0.23556,75.32,0.919917864476386,0.22923058933708734,1.0
1189,2017-02-17,2017-03-17,60.0,CBSH,Call,0.44,0.11602,59.119999,0.07665982203969883,0.12105639990188705,1.0
1190,2017-02-17,2017-08-18,60.0,CBSH,Call,2.4,0.15919,59.119999,0.4982888432580425,0.1642506505958951,1.0
1191,2017-02-17,2017-08-18,65.0,CBSH,Call,0.55,0.13796,59.119999,0.4982888432580425,0.13763292311195652,1.0
1192,2017-02-17,2017-03-17,42.0,COMM,Put,3.7,0.49415,39.450001,0.07665982203969883,0.49088553518873,1.0
1193,2017-02-17,2017-05-19,36.0,COMM,Call,4.2,0.26995,39.450001,0.24914442162902126,0.26428603174882725,1.0
1194,2017-02-17,2017-05-19,41.0,COMM,Call,1.55,0.27114,39.450001,0.24914442162902126,0.2775088445814475,1.0
1195,2017-02-17,2017-05-19,37.0,COMM,Put,1.55,0.34478000000000003,39.450001,0.24914442162902126,0.34369043507086194,1.0
1196,2017-02-17,2017-05-19,38.0,COMM,Put,2.3,0.39769,39.450001,0.24914442162902126,0.38852848119542316,1.0
1197,2017-02-17,2017-08-18,36.0,COMM,Call,4.9,0.26495,39.450001,0.4982888432580425,0.26245816370745406,1.0
1198,2017-02-17,2017-08-18,38.0,COMM,Put,3.08,0.35894000000000004,39.450001,0.4982888432580425,0.35003755428899613,1.0
1199,2017-02-17,2017-05-19,25.0,CSAL,Put,1.22,0.38146,26.559999,0.24914442162902126,0.3731582779684095,1.0
1200,2017-02-17,2017-05-19,27.5,CSAL,Put,2.55,0.38948,26.559999,0.24914442162902126,0.38463172675558355,1.0
1201,2017-02-17,2017-03-17,45.0,CNMD,Call,0.65,0.26593,43.5,0.07665982203969883,0.25677803578522934,1.0
1202,2017-02-17,2017-05-19,45.0,CNMD,Call,1.6,0.24618,43.5,0.24914442162902126,0.2555471878012226,1.0
1203,2017-02-17,2017-09-15,50.0,CTWS,Put,2.5,0.27643,53.959999,0.5749486652977412,0.27061257428740976,1.0
1204,2017-02-17,2017-07-21,5.0,CPSS,Put,0.55,0.43202,4.98,0.4216290212183436,0.4235912956313315,1.0
1205,2017-02-17,2017-05-19,35.0,CORE,Call,1.4,0.34097,32.939999,0.24914442162902126,0.3358366662944268,1.0
1206,2017-02-17,2017-08-18,35.0,CORE,Call,2.1,0.31325,32.939999,0.4982888432580425,0.3129691948037096,1.0
1207,2017-02-17,2017-03-17,40.0,CSOD,Put,0.68,0.39565,43.0,0.07665982203969883,0.39311707308357435,1.0
1208,2017-02-17,2017-03-17,42.5,CSOD,Put,1.6,0.38656,43.0,0.07665982203969883,0.3913446575909059,1.0
1209,2017-02-17,2017-02-24,162.5,COST,Put,0.15,0.33118000000000003,175.860001,0.01916495550992471,0.3389047417377505,1.0
1210,2017-02-17,2017-03-03,182.5,COST,Call,0.5,0.18394,175.860001,0.03832991101984942,0.1823089175202627,1.0
1211,2017-02-17,2017-03-03,192.5,COST,Call,0.25,0.28122,175.860001,0.03832991101984942,0.290226907917627,1.0
1212,2017-02-17,2017-03-10,182.5,COST,Call,0.69,0.16952,175.860001,0.057494866529774126,0.16643391957628367,1.0
1213,2017-02-17,2017-03-17,175.0,COST,Call,3.75,0.17652,175.860001,0.07665982203969883,0.1685704312754831,1.0
1214,2017-02-17,2017-03-03,162.5,COST,Put,0.2,0.25087,175.860001,0.03832991101984942,0.2543474016189396,1.0
1215,2017-02-17,2017-03-10,160.0,COST,Put,0.24,0.2494,175.860001,0.057494866529774126,0.24912691608285253,1.0
1216,2017-02-17,2017-03-10,165.0,COST,Put,0.49,0.21872,175.860001,0.057494866529774126,0.22002044408440963,1.0
1217,2017-02-17,2017-03-17,160.0,COST,Put,0.28,0.21872,175.860001,0.07665982203969883,0.22322933707524834,1.0
1218,2017-02-17,2017-03-24,160.0,COST,Put,0.38,0.22091,175.860001,0.09582477754962354,0.21431301053301793,1.0
1219,2017-02-17,2017-03-24,162.5,COST,Put,0.63,0.20577,175.860001,0.09582477754962354,0.21419938403409103,1.0
1220,2017-02-17,2017-03-24,167.5,COST,Put,1.15,0.19414,175.860001,0.09582477754962354,0.19085194435252378,1.0
1221,2017-02-17,2017-04-21,165.0,COST,Call,12.65,0.20361,175.860001,0.17248459958932238,0.19423515974024966,1.0
1222,2017-02-17,2017-04-21,170.0,COST,Call,8.4,0.16294,175.860001,0.17248459958932238,0.16807281533486204,1.0
1223,2017-02-17,2017-04-21,175.0,COST,Call,5.13,0.15858,175.860001,0.17248459958932238,0.1585948414457683,1.0
1224,2017-02-17,2017-04-21,185.0,COST,Call,1.32,0.15267,175.860001,0.17248459958932238,0.14856682092161685,1.0
1225,2017-02-17,2017-04-21,190.0,COST,Call,0.53,0.14851,175.860001,0.17248459958932238,0.14472451726768404,1.0
1226,2017-02-17,2017-04-21,165.0,COST,Put,1.3,0.16965,175.860001,0.17248459958932238,0.1766879129854189,1.0
1227,2017-02-17,2017-04-21,175.0,COST,Put,3.88,0.15656,175.860001,0.17248459958932238,0.150326278517418,1.0
1228,2017-02-17,2017-06-16,170.0,COST,Call,10.35,0.17844000000000002,175.860001,0.3258042436687201,0.17414836411597848,1.0
1229,2017-02-17,2017-06-16,175.0,COST,Call,7.11,0.16935999999999998,175.860001,0.3258042436687201,0.16344547983650856,1.0
1230,2017-02-17,2017-06-16,170.0,COST,Put,4.2,0.16597,175.860001,0.3258042436687201,0.17378776248856737,1.0
1231,2017-02-17,2017-06-16,180.0,COST,Put,8.4,0.16115,175.860001,0.3258042436687201,0.15543292184382626,1.0
1232,2017-02-17,2017-07-21,180.0,COST,Call,5.77,0.15617,175.860001,0.4216290212183436,0.1629937009695844,1.0
1233,2017-02-17,2017-07-21,160.0,COST,Put,2.57,0.1987,175.860001,0.4216290212183436,0.19041589255315322,1.0
1234,2017-02-17,2017-07-21,180.0,COST,Put,9.4,0.15965,175.860001,0.4216290212183436,0.16008736663675208,1.0
1235,2017-02-17,2018-01-19,160.0,COST,Put,5.85,0.19878,175.860001,0.919917864476386,0.19421318583630068,1.0
1236,2017-02-17,2018-01-19,170.0,COST,Put,9.1,0.17768,175.860001,0.919917864476386,0.18402436153889642,1.0
1237,2017-02-17,2019-01-18,185.0,COST,Put,28.85,0.25348000000000004,175.860001,1.9164955509924708,0.2533312069806902,1.0
1238,2017-02-17,2017-08-18,35.0,CRAI,Put,2.8,0.37501,37.279999,0.4982888432580425,0.3818893335404997,1.0
1239,2017-02-17,2017-03-17,185.0,CBRL,Call,0.44,0.23587,168.690002,0.07665982203969883,0.23914067057791444,1.0
1240,2017-02-17,2017-03-17,155.0,CBRL,Put,1.04,0.29173000000000004,168.690002,0.07665982203969883,0.2972527864937069,1.0
1241,2017-02-17,2017-06-16,165.0,CBRL,Put,9.0,0.29445,168.690002,0.3258042436687201,0.28653025562930595,1.0
1242,2017-02-17,2017-09-15,180.0,CBRL,Call,4.4,0.16757,168.690002,0.5749486652977412,0.16649297306254204,1.0
1243,2017-02-17,2017-03-17,20.0,CRAY,Call,1.78,0.4341100000000001,21.299999,0.07665982203969883,0.4354336731895818,1.0
1244,2017-02-17,2017-03-17,22.5,CRAY,Call,0.55,0.426,21.299999,0.07665982203969883,0.4298825425564324,1.0
1245,2017-02-17,2017-03-17,190.0,CACC,Call,6.2,0.23719,191.990005,0.07665982203969883,0.24194917174589392,1.0
1246,2017-02-17,2017-03-17,180.0,CACC,Put,2.93,0.3720000000000001,191.990005,0.07665982203969883,0.36345522628788235,1.0
1247,2017-02-17,2017-03-17,210.0,CACC,Put,20.5,0.3996,191.990005,0.07665982203969883,0.39555072390538176,1.0
1248,2017-02-17,2017-07-21,200.0,CACC,Put,22.1,0.36428,191.990005,0.4216290212183436,0.3567831785181387,1.0
1249,2017-02-17,2017-04-21,28.0,CREE,Call,0.55,0.25863,26.49,0.17248459958932238,0.25339060973348415,1.0
1250,2017-02-17,2017-09-15,27.0,CREE,Put,3.01,0.33931999999999995,26.49,0.5749486652977412,0.346158476876037,1.0
1251,2017-02-17,2018-01-19,27.5,CREE,Call,3.0,0.32737,26.49,0.919917864476386,0.3336885521086396,1.0
1252,2017-02-17,2017-09-15,40.0,CSGS,Call,3.8,0.3124,39.790001,0.5749486652977412,0.32004757131542566,1.0
1253,2017-02-17,2017-03-17,44.0,CSX,Put,0.52,0.3981,48.540001,0.07665982203969883,0.39918133036290443,1.0
1254,2017-02-17,2017-03-17,45.0,CSX,Put,0.7,0.38776,48.540001,0.07665982203969883,0.3863970629814092,1.0
1255,2017-02-17,2017-03-17,46.0,CSX,Put,0.9,0.36979,48.540001,0.07665982203969883,0.3666923671608734,1.0
1256,2017-02-17,2017-03-17,48.0,CSX,Put,1.54,0.33208000000000004,48.540001,0.07665982203969883,0.33881792263603866,1.0
1257,2017-02-17,2017-03-17,49.0,CSX,Put,2.05,0.34173000000000003,48.540001,0.07665982203969883,0.3382063906504511,1.0
1258,2017-02-17,2017-05-19,45.0,CSX,Call,4.93,0.30461,48.540001,0.24914442162902126,0.29784884823083885,1.0
1259,2017-02-17,2017-05-19,50.0,CSX,Put,3.9,0.33118000000000003,48.540001,0.24914442162902126,0.3218312665757883,1.0
1260,2017-02-17,2017-08-18,49.0,CSX,Put,4.25,0.30024,48.540001,0.4982888432580425,0.29789736812774753,1.0
1261,2017-02-17,2018-01-19,50.0,CSX,Put,6.45,0.3169,48.540001,0.919917864476386,0.3102730904753604,1.0
1262,2017-02-17,2017-02-24,45.0,CTRP,Call,1.88,0.61053,45.630001,0.01916495550992471,0.616415954872707,1.0
1263,2017-02-17,2017-02-24,46.5,CTRP,Call,1.17,0.60696,45.630001,0.01916495550992471,0.6153135985970016,1.0
1264,2017-02-17,2017-03-17,44.0,CTRP,Call,2.75,0.35833000000000004,45.630001,0.07665982203969883,0.36561436433767985,1.0
1265,2017-02-17,2017-03-17,49.0,CTRP,Call,0.55,0.33087,45.630001,0.07665982203969883,0.3321834495606929,1.0
1266,2017-02-17,2017-03-24,47.5,CTRP,Call,1.0,0.31667,45.630001,0.09582477754962354,0.30848276970996996,1.0
1267,2017-02-17,2017-03-24,49.0,CTRP,Call,0.75,0.34067,45.630001,0.09582477754962354,0.3412742620464335,1.0
1268,2017-02-17,2017-03-24,49.5,CTRP,Call,0.55,0.31385,45.630001,0.09582477754962354,0.32032378641203657,1.0
1269,2017-02-17,2017-03-10,42.5,CTRP,Put,0.7,0.4412100000000001,45.630001,0.057494866529774126,0.44289987686159166,1.0
1270,2017-02-17,2017-03-10,43.0,CTRP,Put,0.85,0.43708,45.630001,0.057494866529774126,0.44476143888349906,1.0
1271,2017-02-17,2017-03-17,43.0,CTRP,Put,0.65,0.33302,45.630001,0.07665982203969883,0.3364967973164198,1.0
1272,2017-02-17,2017-03-17,45.0,CTRP,Put,1.45,0.35419,45.630001,0.07665982203969883,0.35076577611600124,1.0
1273,2017-02-17,2017-03-24,42.5,CTRP,Put,0.8,0.35854,45.630001,0.09582477754962354,0.36634550773118135,1.0
1274,2017-02-17,2017-06-16,48.0,CTRP,Call,1.95,0.28021,45.630001,0.3258042436687201,0.27783105010755665,1.0
1275,2017-02-17,2017-06-16,49.0,CTRP,Call,1.75,0.28372,45.630001,0.3258042436687201,0.29057848024723687,1.0
1276,2017-02-17,2019-01-18,47.0,CTRP,Put,10.3,0.4,45.630001,1.9164955509924708,0.39098810552212754,1.0
1277,2017-02-17,2017-03-17,20.0,CUTR,Call,1.5,0.45548,20.85,0.07665982203969883,0.4498828603145528,1.0
1278,2017-02-17,2017-03-03,56.5,CYBR,Call,0.65,0.47338,52.549999,0.03832991101984942,0.480255865215493,1.0
1279,2017-02-17,2017-07-21,55.0,CYBR,Call,3.6,0.34358,52.549999,0.4216290212183436,0.33666129999936495,1.0
1280,2017-02-17,2017-07-21,50.0,CYBR,Put,3.8,0.36953,52.549999,0.4216290212183436,0.37908227200025413,1.0
1281,2017-02-17,2017-07-21,55.0,CYBR,Put,6.5,0.37899,52.549999,0.4216290212183436,0.3783350386691724,1.0
1282,2017-02-17,2018-01-19,55.0,CYBR,Call,6.16,0.34932,52.549999,0.919917864476386,0.3527356619482276,1.0
1283,2017-02-17,2017-04-21,65.0,CYNO,Put,0.3,0.07098,66.25,0.17248459958932238,0.07236778778670237,1.0
1284,2017-02-17,2017-07-21,65.0,CYNO,Put,0.45,0.0608,66.25,0.4216290212183436,0.0584905536875044,1.0
1285,2017-02-17,2017-03-17,14.0,CY,Call,0.1,0.31083,12.9,0.07665982203969883,0.3038730645992751,1.0
1286,2017-02-17,2017-06-16,12.0,CY,Call,1.44,0.32124,12.9,0.3258042436687201,0.32078730888816004,1.0
1287,2017-02-17,2017-09-15,14.0,CY,Call,0.6,0.24848,12.9,0.5749486652977412,0.2579115829172301,1.0
1288,2017-02-17,2017-06-16,45.0,CONE,Put,2.1,0.31564000000000003,47.48,0.3258042436687201,0.30620272276539445,1.0
1289,2017-02-17,2017-03-17,55.0,PLAY,Put,0.6,0.27491,58.189999,0.07665982203969883,0.28150443299433386,1.0
1290,2017-02-17,2017-07-21,55.0,PLAY,Call,6.5,0.31839,58.189999,0.4216290212183436,0.3189639212534091,1.0
1291,2017-02-17,2017-07-21,60.0,PLAY,Call,4.2,0.33212,58.189999,0.4216290212183436,0.327395279519303,1.0
1292,2017-02-17,2017-06-16,7.5,DWSN,Put,0.85,0.59712,7.88,0.3258042436687201,0.594078562924706,1.0
1293,2017-02-17,2017-03-17,15.0,TACO,Put,1.0,0.37935,14.34,0.07665982203969883,0.38208065092572746,1.0
1294,2017-02-17,2017-06-16,15.0,TACO,Call,0.8,0.31662,14.34,0.3258042436687201,0.32660570224063556,1.0
1295,2017-02-17,2017-06-16,18.0,DEPO,Call,1.6,0.57815,16.469998999999998,0.3258042436687201,0.5824168865710344,1.0
1296,2017-02-17,2017-06-16,15.0,DEPO,Put,1.5,0.60688,16.469998999999998,0.3258042436687201,0.6083828551268113,1.0
1297,2017-02-17,2017-07-21,7.5,DSCI,Call,0.05,0.11594000000000003,7.0,0.4216290212183436,0.11121260630869749,1.0
1298,2017-02-17,2017-03-17,75.0,DXCM,Put,1.25,0.43895,81.889999,0.07665982203969883,0.43143808499078556,1.0
1299,2017-02-17,2017-03-17,110.0,FANG,Call,2.35,0.28099,107.629997,0.07665982203969883,0.28196591718752984,1.0
1300,2017-02-17,2017-03-17,115.0,FANG,Call,1.0,0.28096,107.629997,0.07665982203969883,0.2859231966449548,1.0
1301,2017-02-17,2017-06-16,97.5,FANG,Put,3.67,0.33411,107.629997,0.3258042436687201,0.33296969136976273,1.0
1302,2017-02-17,2017-06-16,100.0,FANG,Put,4.0,0.30746,107.629997,0.3258042436687201,0.3069891991634663,1.0
