,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,halley,halley_steps
1296,2017-02-17,2017-06-16,72.5,CMCSA,Put,1.76,0.18773,75.32,0.3258042436687201,0.17867982251959388,1.0
1297,2017-02-17,2017-07-21,80.0,CMCSA,Call,1.48,0.15425999999999998,75.32,0.4216290212183436,0.16183220202568627,1.0
1298,2017-02-17,2017-07-21,82.5,CMCSA,Call,1.03,0.16078,75.32,0.4216290212183436,0.16976939213836306,1.0
1299,2017-02-17,2017-07-21,77.5,CMCSA,Put,5.25,0.21537,75.32,0.4216290212183436,0.21077807713028762,1.0
1300,2017-02-17,2017-07-21,80.0,CMCSA,Put,6.85,0.21872,75.32,0.4216290212183436,0.21000704303599763,1.0
1301,2017-02-17,2017-08-18,77.5,CMCSA,Call,2.8,0.17339000000000002,75.32,0.4982888432580425,0.17271055196435714,1.0
1302,2017-02-17,2017-08-18,70.0,CMCSA,Put,3.1,0.25707,75.32,0.4982888432580425,0.2651737639184186,1.0
1303,2017-02-17,2018-01-19,72.5,CMCSA,Put,5.0,0.23556,75.32,0.919917864476386,0.229230589336968,1.0
1304,2017-02-17,2017-03-17,60.0,CBSH,Call,0.44,0.11602,59.119999,0.07665982203969883,0.12105639990189064,1.0
1305,2017-02-17,2017-08-18,60.0,CBSH,Call,2.4,0.15919,59.119999,0.4982888432580425,0.16425065059589114,1.0
1306,2017-02-17,2017-08-18,65.0,CBSH,Call,0.55,0.13796,59.119999,0.4982888432580425,0.13763292311195632,1.0
1307,2017-02-17,2017-03-17,42.0,COMM,Put,3.7,0.49415,39.450001,0.07665982203969883,0.4908855351887156,1.0
1308,2017-02-17,2017-05-19,36.0,COMM,Call,4.2,0.26995,39.450001,0.24914442162902126,0.26428603174882476,1.0
1309,2017-02-17,2017-05-19,41.0,COMM,Call,1.55,0.27114,39.450001,0.24914442162902126,0.2775088445814417,1.0
1310,2017-02-17,2017-05-19,37.0,COMM,Put,1.55,0.34478000000000003,39.450001,0.24914442162902126,0.3436904350700417,1.0
1311,2017-02-17,2017-05-19,38.0,COMM,Put,2.3,0.39769,39.450001,0.24914442162902126,0.3885284811954229,1.0
1312,2017-02-17,2017-08-18,36.0,COMM,Call,4.9,0.26495,39.450001,0.4982888432580425,0.2624581637074543,1.0
1313,2017-02-17,2017-08-18,38.0,COMM,Put,3.08,0.35894000000000004,39.450001,0.4982888432580425,0.3500375542889956,1.0
1314,2017-02-17,2017-05-19,25.0,CSAL,Put,1.22,0.38146,26.559999,0.24914442162902126,0.373158277968378,1.0
1315,2017-02-17,2017-05-19,27.5,CSAL,Put,2.55,0.38948,26.559999,0.24914442162902126,0.3846317267555853,1.0
1316,2017-02-17,2017-03-17,45.0,CNMD,Call,0.65,0.26593,43.5,0.07665982203969883,0.2567780357852306,1.0
1317,2017-02-17,2017-05-19,45.0,CNMD,Call,1.6,0.24618,43.5,0.24914442162902126,0.2555471878012205,1.0
1318,2017-02-17,2017-09-15,50.0,CTWS,Put,2.5,0.27643,53.959999,0.5749486652977412,0.27061257428685737,1.0
1319,2017-02-17,2017-07-21,5.0,CPSS,Put,0.55,0.43202,4.98,0.4216290212183436,0.4235912956313326,1.0
1320,2017-02-17,2017-05-19,35.0,CORE,Call,1.4,0.34097,32.939999,0.24914442162902126,0.33583666629411485,1.0
1321,2017-02-17,2017-08-18,35.0,CORE,Call,2.1,0.31325,32.939999,0.4982888432580425,0.31296919480370927,1.0
1322,2017-02-17,2017-03-17,40.0,CSOD,Put,0.68,0.39565,43.0,0.07665982203969883,0.39311707308359667,1.0
1323,2017-02-17,2017-03-17,42.5,CSOD,Put,1.6,0.38656,43.0,0.07665982203969883,0.3913446575909046,1.0
1324,2017-02-17,2017-02-24,162.5,COST,Put,0.15,0.33118000000000003,175.860001,0.01916495550992471,0.33890474173495905,1.0
1325,2017-02-17,2017-03-03,182.5,COST,Call,0.5,0.18394,175.860001,0.03832991101984942,0.18230891752026387,1.0
1326,2017-02-17,2017-03-03,192.5,COST,Call,0.25,0.28122,175.860001,0.03832991101984942,0.2902269079078035,1.0
1327,2017-02-17,2017-03-10,182.5,COST,Call,0.69,0.16952,175.860001,0.057494866529774126,0.1664339195762845,1.0
1328,2017-02-17,2017-03-17,175.0,COST,Call,3.75,0.17652,175.860001,0.07665982203969883,0.16857043127548466,1.0
1329,2017-02-17,2017-03-03,162.5,COST,Put,0.2,0.25087,175.860001,0.03832991101984942,0.2543474016189359,1.0
1330,2017-02-17,2017-03-10,160.0,COST,Put,0.24,0.2494,175.860001,0.057494866529774126,0.24912691608285104,1.0
1331,2017-02-17,2017-03-10,165.0,COST,Put,0.49,0.21872,175.860001,0.057494866529774126,0.2200204440844054,1.0
1332,2017-02-17,2017-03-17,160.0,COST,Put,0.28,0.21872,175.860001,0.07665982203969883,0.223229337075248,1.0
1333,2017-02-17,2017-03-24,160.0,COST,Put,0.38,0.22091,175.860001,0.09582477754962354,0.21431301052205856,1.0
1334,2017-02-17,2017-03-24,162.5,COST,Put,0.63,0.20577,175.860001,0.09582477754962354,0.21419938403408917,1.0
1335,2017-02-17,2017-03-24,167.5,COST,Put,1.15,0.19414,175.860001,0.09582477754962354,0.1908519443472296,1.0
1336,2017-02-17,2017-04-21,165.0,COST,Call,12.65,0.20361,175.860001,0.17248459958932238,0.19423515973884006,1.0
1337,2017-02-17,2017-04-21,170.0,COST,Call,8.4,0.16294,175.860001,0.17248459958932238,0.16807281533486237,1.0
1338,2017-02-17,2017-04-21,175.0,COST,Call,5.13,0.15858,175.860001,0.17248459958932238,0.1585948414457703,1.0
1339,2017-02-17,2017-04-21,185.0,COST,Call,1.32,0.15267,175.860001,0.17248459958932238,0.1485668209216165,1.0
1340,2017-02-17,2017-04-21,190.0,COST,Call,0.53,0.14851,175.860001,0.17248459958932238,0.144724517266331,1.0
1341,2017-02-17,2017-04-21,165.0,COST,Put,1.3,0.16965,175.860001,0.17248459958932238,0.17668791298541844,1.0
1342,2017-02-17,2017-04-21,175.0,COST,Put,3.88,0.15656,175.860001,0.17248459958932238,0.15032627851741961,1.0
1343,2017-02-17,2017-06-16,170.0,COST,Call,10.35,0.17844000000000002,175.860001,0.3258042436687201,0.17414836411440981,1.0
1344,2017-02-17,2017-06-16,175.0,COST,Call,7.11,0.16935999999999998,175.860001,0.3258042436687201,0.16344547983651228,1.0
1345,2017-02-17,2017-06-16,180.0,COST,Call,4.65,0.16659000000000002,175.860001,0.3258042436687201,0.15790310908594807,1.0
1346,2017-02-17,2017-06-16,170.0,COST,Put,4.2,0.16597,175.860001,0.3258042436687201,0.17378776248692598,1.0
1347,2017-02-17,2017-06-16,180.0,COST,Put,8.4,0.16115,175.860001,0.3258042436687201,0.15543292184382454,1.0
1348,2017-02-17,2017-07-21,180.0,COST,Call,5.77,0.15617,175.860001,0.4216290212183436,0.1629937009695385,1.0
1349,2017-02-17,2017-07-21,160.0,COST,Put,2.57,0.1987,175.860001,0.4216290212183436,0.1904158925527357,1.0
1350,2017-02-17,2017-07-21,175.0,COST,Put,6.8,0.15382,175.860001,0.4216290212183436,0.16304161217903998,1.0
1351,2017-02-17,2017-07-21,180.0,COST,Put,9.4,0.15965,175.860001,0.4216290212183436,0.1600873666366975,1.0
1352,2017-02-17,2018-01-19,160.0,COST,Put,5.85,0.19878,175.860001,0.919917864476386,0.19421318583630057,1.0
1353,2017-02-17,2018-01-19,170.0,COST,Put,9.1,0.17768,175.860001,0.919917864476386,0.18402436153889914,1.0
1354,2017-02-17,2018-01-19,180.0,COST,Put,13.6,0.18488,175.860001,0.919917864476386,0.17495578572592688,1.0
1355,2017-02-17,2019-01-18,185.0,COST,Call,9.1,0.11666,175.860001,1.9164955509924708,0.12564267664795387,1.0
1356,2017-02-17,2019-01-18,185.0,COST,Put,28.85,0.25348000000000004,175.860001,1.9164955509924708,0.25333120698120154,1.0
1357,2017-02-17,2017-08-18,35.0,CRAI,Put,2.8,0.37501,37.279999,0.4982888432580425,0.3818893335405005,1.0
1358,2017-02-17,2017-03-17,185.0,CBRL,Call,0.44,0.23587,168.690002,0.07665982203969883,0.2391406705772557,1.0
1359,2017-02-17,2017-03-17,155.0,CBRL,Put,1.04,0.29173000000000004,168.690002,0.07665982203969883,0.2972527864937077,1.0
1360,2017-02-17,2017-06-16,165.0,CBRL,Put,9.0,0.29445,168.690002,0.3258042436687201,0.28653025562930534,1.0
1361,2017-02-17,2017-09-15,180.0,CBRL,Call,4.4,0.16757,168.690002,0.5749486652977412,0.1664929730625417,1.0
1362,2017-02-17,2017-03-17,20.0,CRAY,Call,1.78,0.4341100000000001,21.299999,0.07665982203969883,0.43543367318516646,1.0
1363,2017-02-17,2017-03-17,22.5,CRAY,Call,0.55,0.426,21.299999,0.07665982203969883,0.4298825425556126,1.0
1364,2017-02-17,2017-03-17,190.0,CACC,Call,6.2,0.23719,191.990005,0.07665982203969883,0.24194917174589523,1.0
1365,2017-02-17,2017-03-17,180.0,CACC,Put,2.93,0.3720000000000001,191.990005,0.07665982203969883,0.363455226287904,1.0
1366,2017-02-17,2017-03-17,210.0,CACC,Put,20.5,0.3996,191.990005,0.07665982203969883,0.3955507239053824,1.0
1367,2017-02-17,2017-07-21,200.0,CACC,Put,22.1,0.36428,191.990005,0.4216290212183436,0.3567831785181384,1.0
1368,2017-02-17,2017-04-21,28.0,CREE,Call,0.55,0.25863,26.49,0.17248459958932238,0.25339060973349775,1.0
1369,2017-02-17,2017-09-15,27.0,CREE,Put,3.01,0.33931999999999995,26.49,0.5749486652977412,0.3461584768760373,1.0
1370,2017-02-17,2018-01-19,27.5,CREE,Call,3.0,0.32737,26.49,0.919917864476386,0.3336885521086406,1.0
1371,2017-02-17,2017-09-15,40.0,CSGS,Call,3.8,0.3124,39.790001,0.5749486652977412,0.32004757131542483,1.0
1372,2017-02-17,2017-03-17,44.0,CSX,Put,0.52,0.3981,48.540001,0.07665982203969883,0.39918133036290315,1.0
1373,2017-02-17,2017-03-17,45.0,CSX,Put,0.7,0.38776,48.540001,0.07665982203969883,0.3863970629815114,1.0
1374,2017-02-17,2017-03-17,46.0,CSX,Put,0.9,0.36979,48.540001,0.07665982203969883,0.36669236716087433,1.0
1375,2017-02-17,2017-03-17,48.0,CSX,Put,1.54,0.33208000000000004,48.540001,0.07665982203969883,0.3388179226360366,1.0
1376,2017-02-17,2017-03-17,49.0,CSX,Put,2.05,0.34173000000000003,48.540001,0.07665982203969883,0.33820639065036645,1.0
1377,2017-02-17,2017-05-19,45.0,CSX,Call,4.93,0.30461,48.540001,0.24914442162902126,0.2978488482308479,1.0
1378,2017-02-17,2017-05-19,50.0,CSX,Put,3.9,0.33118000000000003,48.540001,0.24914442162902126,0.32183126657578753,1.0
1379,2017-02-17,2017-08-18,49.0,CSX,Put,4.25,0.30024,48.540001,0.4982888432580425,0.29789736812774603,1.0
1380,2017-02-17,2018-01-19,50.0,CSX,Put,6.45,0.3169,48.540001,0.919917864476386,0.31027309047536256,1.0
1381,2017-02-17,2017-02-24,45.0,CTRP,Call,1.88,0.61053,45.630001,0.01916495550992471,0.6164159548485761,1.0
1382,2017-02-17,2017-02-24,46.5,CTRP,Call,1.17,0.60696,45.630001,0.01916495550992471,0.6153135985970025,1.0
1383,2017-02-17,2017-03-17,44.0,CTRP,Call,2.75,0.35833000000000004,45.630001,0.07665982203969883,0.36561436433724326,1.0
1384,2017-02-17,2017-03-17,49.0,CTRP,Call,0.55,0.33087,45.630001,0.07665982203969883,0.3321834495606906,1.0
1385,2017-02-17,2017-03-24,47.5,CTRP,Call,1.0,0.31667,45.630001,0.09582477754962354,0.30848276969469934,1.0
1386,2017-02-17,2017-03-24,49.0,CTRP,Call,0.75,0.34067,45.630001,0.09582477754962354,0.341274262046539,1.0
1387,2017-02-17,2017-03-24,49.5,CTRP,Call,0.55,0.31385,45.630001,0.09582477754962354,0.3203237864120203,1.0
1388,2017-02-17,2017-03-10,42.5,CTRP,Put,0.7,0.4412100000000001,45.630001,0.057494866529774126,0.44289987686159726,1.0
1389,2017-02-17,2017-03-10,43.0,CTRP,Put,0.85,0.43708,45.630001,0.057494866529774126,0.4447614388769095,1.0
1390,2017-02-17,2017-03-17,43.0,CTRP,Put,0.65,0.33302,45.630001,0.07665982203969883,0.3364967973164599,1.0
1391,2017-02-17,2017-03-17,45.0,CTRP,Put,1.45,0.35419,45.630001,0.07665982203969883,0.3507657761160007,1.0
1392,2017-02-17,2017-03-24,42.5,CTRP,Put,0.8,0.35854,45.630001,0.09582477754962354,0.3663455077311971,1.0
1393,2017-02-17,2017-06-16,48.0,CTRP,Call,1.95,0.28021,45.630001,0.3258042436687201,0.2778310501075141,1.0
1394,2017-02-17,2017-06-16,49.0,CTRP,Call,1.75,0.28372,45.630001,0.3258042436687201,0.29057848024723804,1.0
1395,2017-02-17,2019-01-18,47.0,CTRP,Put,10.3,0.4,45.630001,1.9164955509924708,0.3909881055224039,1.0
1396,2017-02-17,2017-03-17,20.0,CUTR,Call,1.5,0.45548,20.85,0.07665982203969883,0.44988286031454766,1.0
1397,2017-02-17,2017-03-03,56.5,CYBR,Call,0.65,0.47338,52.549999,0.03832991101984942,0.4802558652155232,1.0
1398,2017-02-17,2017-07-21,55.0,CYBR,Call,3.6,0.34358,52.549999,0.4216290212183436,0.3366612999993655,1.0
1399,2017-02-17,2017-07-21,50.0,CYBR,Put,3.8,0.36953,52.549999,0.4216290212183436,0.3790822720002529,1.0
1400,2017-02-17,2017-07-21,55.0,CYBR,Put,6.5,0.37899,52.549999,0.4216290212183436,0.3783350386691724,1.0
1401,2017-02-17,2018-01-19,55.0,CYBR,Call,6.16,0.34932,52.549999,0.919917864476386,0.3527356619482268,1.0
1402,2017-02-17,2017-04-21,65.0,CYNO,Put,0.3,0.07098,66.25,0.17248459958932238,0.07236778778665018,1.0
1403,2017-02-17,2017-07-21,65.0,CYNO,Call,1.4,0.01066,66.25,0.4216290212183436,0.018698657648091137,1.0
1404,2017-02-17,2017-07-21,65.0,CYNO,Put,0.45,0.0608,66.25,0.4216290212183436,0.05849055368750408,1.0
1405,2017-02-17,2017-03-17,14.0,CY,Call,0.1,0.31083,12.9,0.07665982203969883,0.30387306459500174,1.0
1406,2017-02-17,2017-06-16,12.0,CY,Call,1.44,0.32124,12.9,0.3258042436687201,0.3207873088853695,1.0
1407,2017-02-17,2017-09-15,14.0,CY,Call,0.6,0.24848,12.9,0.5749486652977412,0.25791158291537614,1.0
1408,2017-02-17,2017-06-16,45.0,CONE,Put,2.1,0.31564000000000003,47.48,0.3258042436687201,0.30620272276535027,1.0
1409,2017-02-17,2017-03-17,55.0,PLAY,Put,0.6,0.27491,58.189999,0.07665982203969883,0.2815044329943279,1.0
1410,2017-02-17,2017-07-21,55.0,PLAY,Call,6.5,0.31839,58.189999,0.4216290212183436,0.31896392125340894,1.0
1411,2017-02-17,2017-07-21,60.0,PLAY,Call,4.2,0.33212,58.189999,0.4216290212183436,0.32739527951929903,1.0
1412,2017-02-17,2017-06-16,7.5,DWSN,Put,0.85,0.59712,7.88,0.3258042436687201,0.5940785629247083,1.0
1413,2017-02-17,2017-03-17,15.0,TACO,Put,1.0,0.37935,14.34,0.07665982203969883,0.38208065092364635,1.0
1414,2017-02-17,2017-06-16,15.0,TACO,Call,0.8,0.31662,14.34,0.3258042436687201,0.32660570224063523,1.0
1415,2017-02-17,2017-06-16,18.0,DEPO,Call,1.6,0.57815,16.469998999999998,0.3258042436687201,0.5824168865710161,1.0
1416,2017-02-17,2017-06-16,15.0,DEPO,Put,1.5,0.60688,16.469998999999998,0.3258042436687201,0.6083828551268106,1.0
1417,2017-02-17,2017-07-21,7.5,DSCI,Call,0.05,0.11594000000000003,7.0,0.4216290212183436,0.11121260630869677,1.0
1418,2017-02-17,2017-03-17,75.0,DXCM,Put,1.25,0.43895,81.889999,0.07665982203969883,0.43143808499085035,1.0
1419,2017-02-17,2017-03-17,110.0,FANG,Call,2.35,0.28099,107.629997,0.07665982203969883,0.28196591718746217,1.0
1420,2017-02-17,2017-03-17,115.0,FANG,Call,1.0,0.28096,107.629997,0.07665982203969883,0.2859231966448004,1.0
1421,2017-02-17,2017-06-16,97.5,FANG,Put,3.67,0.33411,107.629997,0.3258042436687201,0.3329696913697701,1.0
1422,2017-02-17,2017-06-16,100.0,FANG,Put,4.0,0.30746,107.629997,0.3258042436687201,0.30698919916346645,1.0
1423,2017-02-17,2017-06-16,110.0,FANG,Put,8.7,0.30751,107.629997,0.3258042436687201,0.30550791508637254,1.0
1424,2017-02-17,2017-03-17,30.0,DISCA,Call,0.35,0.25957,28.68,0.07665982203969883,0.2619886809140566,1.0
1425,2017-02-17,2017-04-21,30.0,DISCA,Call,0.78,0.27105,28.68,0.17248459958932238,0.273484403442542,1.0
1426,2017-02-17,2017-07-21,30.0,DISCA,Call,1.6,0.28122,28.68,0.4216290212183436,0.2863757982173313,1.0
1427,2017-02-17,2017-07-21,27.5,DISCA,Put,1.5,0.2821,28.68,0.4216290212183436,0.28384533293153535,1.0
1428,2017-02-17,2017-03-17,30.0,DISCK,Call,0.2,0.25,28.09,0.07665982203969883,0.256916860047512,1.0
1429,2017-02-17,2017-06-16,30.0,DISCK,Call,1.1,0.28025,28.09,0.3258042436687201,0.28585696498623014,1.0
1430,2017-02-17,2017-06-16,62.5,DISH,Call,5.48,0.37626,62.889999,0.3258042436687201,0.3673397776829409,1.0
1431,2017-02-17,2019-01-18,65.0,DISH,Call,10.2,0.322,62.889999,1.9164955509924708,0.3134236213695767,1.0
1432,2017-02-17,2017-05-19,77.5,DLTR,Call,6.6,0.32474000000000003,80.0,0.24914442162902126,0.3321455057213025,1.0
1433,2017-02-17,2018-01-19,75.0,DLTR,Call,10.5,0.24997,80.0,0.919917864476386,0.2551612913210403,1.0
1434,2017-02-17,2018-01-19,80.0,DLTR,Call,9.0,0.28122,80.0,0.919917864476386,0.2895683571805305,1.0
1435,2017-02-17,2018-01-19,85.0,DLTR,Call,5.54,0.24974,80.0,0.919917864476386,0.24270474619687543,1.0
1436,2017-02-17,2018-01-19,87.5,DLTR,Call,5.17,0.24923,80.0,0.919917864476386,0.2584782189330784,1.0
1437,2017-02-17,2018-01-19,80.0,DLTR,Put,9.25,0.31635,80.0,0.919917864476386,0.3099876457168298,1.0
1438,2017-02-17,2018-01-19,82.5,DLTR,Put,10.3,0.29796,80.0,0.919917864476386,0.2976523666350137,1.0
1439,2017-02-17,2019-01-18,75.0,DLTR,Put,11.1,0.32866,80.0,1.9164955509924708,0.32608279348134184,1.0
1440,2017-02-17,2019-01-18,60.0,DNKN,Call,3.0,0.16180999999999998,55.009998,1.9164955509924708,0.15527460451115455,1.0
1441,2017-02-17,2017-03-17,40.0,DXPE,Put,4.11,0.5660000000000001,37.099998,0.07665982203969883,0.5637630706348572,1.0
1442,2017-02-17,2017-02-24,37.5,ETFC,Call,0.26,0.18653,37.169998,0.01916495550992471,0.19512820243913243,1.0
1443,2017-02-17,2017-02-24,37.0,ETFC,Put,0.36,0.22229,37.169998,0.01916495550992471,0.21550682458051854,1.0
1444,2017-02-17,2017-03-03,38.0,ETFC,Call,0.37,0.23596,37.169998,0.03832991101984942,0.24070906727887295,1.0
1445,2017-02-17,2017-03-03,39.0,ETFC,Call,0.1,0.2187,37.169998,0.03832991101984942,0.21364795444616486,1.0
1446,2017-02-17,2017-03-17,37.0,ETFC,Call,0.95,0.20705,37.169998,0.07665982203969883,0.2087343275888165,1.0
1447,2017-02-17,2017-03-03,34.5,ETFC,Put,0.2,0.36283,37.169998,0.03832991101984942,0.3679909399029283,1.0
1448,2017-02-17,2017-03-03,36.5,ETFC,Put,0.41,0.24997,37.169998,0.03832991101984942,0.24224935052420346,1.0
1449,2017-02-17,2017-03-17,37.0,ETFC,Put,1.0,0.25961,37.169998,0.07665982203969883,0.2661104237416307,1.0
1450,2017-02-17,2017-03-24,34.5,ETFC,Put,0.31,0.26676,37.169998,0.09582477754962354,0.27280595139652253,1.0
1451,2017-02-17,2017-04-21,36.0,ETFC,Call,2.27,0.26214,37.169998,0.17248459958932238,0.2639256807217155,1.0
1452,2017-02-17,2017-04-21,34.0,ETFC,Put,0.62,0.30125,37.169998,0.17248459958932238,0.3025842784173973,1.0
1453,2017-02-17,2017-07-21,36.0,ETFC,Call,3.15,0.26677,37.169998,0.4216290212183436,0.2620202535207237,1.0
1454,2017-02-17,2017-07-21,36.0,ETFC,Put,2.28,0.3114,37.169998,0.4216290212183436,0.30258804039658965,1.0
1455,2017-02-17,2017-06-16,70.0,EGRX,Call,10.0,0.47261,74.120003,0.3258042436687201,0.4710825997849921,1.0
1456,2017-02-17,2017-06-16,70.0,EGRX,Put,6.5,0.51483,74.120003,0.3258042436687201,0.5173095189085252,1.0
1457,2017-02-17,2017-03-17,50.0,EWBC,Put,0.35,0.2718,53.810001,0.07665982203969883,0.2754548634915476,1.0
1458,2017-02-17,2017-04-21,55.0,EWBC,Call,1.65,0.24992,53.810001,0.17248459958932238,0.24135555255878377,1.0
1459,2017-02-17,2017-02-24,34.0,EBAY,Call,0.21,0.16744,33.759998,0.01916495550992471,0.16797742257544676,1.0
1460,2017-02-17,2017-02-24,35.0,EBAY,Call,0.03,0.18974,33.759998,0.01916495550992471,0.18220962524817638,1.0
1461,2017-02-17,2017-02-24,37.0,EBAY,Call,0.02,0.35547,33.759998,0.01916495550992471,0.35165179271698344,1.0
1462,2017-02-17,2017-02-24,32.0,EBAY,Put,0.02,0.22125,33.759998,0.01916495550992471,0.23029653121597088,1.0
1463,2017-02-17,2017-03-03,33.5,EBAY,Call,0.6,0.17442,33.759998,0.03832991101984942,0.17302706019208794,1.0
1464,2017-02-17,2017-03-03,34.0,EBAY,Call,0.36,0.17057,33.759998,0.03832991101984942,0.17669281065623188,1.0
1465,2017-02-17,2017-03-03,34.5,EBAY,Call,0.2,0.17458,33.759998,0.03832991101984942,0.1801817112623017,1.0
1466,2017-02-17,2017-03-10,34.0,EBAY,Call,0.47,0.17447,33.759998,0.057494866529774126,0.17833214033971606,1.0
1467,2017-02-17,2017-03-10,36.5,EBAY,Call,0.04,0.19359,33.759998,0.057494866529774126,0.20304877965732337,1.0
1468,2017-02-17,2017-03-17,32.0,EBAY,Call,1.94,0.19931,33.759998,0.07665982203969883,0.2037084673108058,1.0
1469,2017-02-17,2017-03-17,33.0,EBAY,Call,1.18,0.19056,33.759998,0.07665982203969883,0.19792759034737073,1.0
1470,2017-02-17,2017-03-17,35.0,EBAY,Call,0.23,0.1748,33.759998,0.07665982203969883,0.17723647641590592,1.0
1471,2017-02-17,2017-03-17,36.0,EBAY,Call,0.1,0.1894,33.759998,0.07665982203969883,0.19002882723482972,1.0
1472,2017-02-17,2017-03-17,37.0,EBAY,Call,0.06,0.21054,33.759998,0.07665982203969883,0.2173491252071557,1.0
1473,2017-02-17,2017-03-24,33.0,EBAY,Call,1.2,0.18632,33.759998,0.09582477754962354,0.18178380951966322,1.0
1474,2017-02-17,2017-03-24,33.5,EBAY,Call,0.84,0.16818,33.759998,0.09582477754962354,0.1669812805147176,1.0
1475,2017-02-17,2017-03-24,34.5,EBAY,Call,0.42,0.18118,33.759998,0.09582477754962354,0.17208670636133394,1.0
1476,2017-02-17,2017-03-24,36.0,EBAY,Call,0.13,0.18005,33.759998,0.09582477754962354,0.1835532086167683,1.0
1477,2017-02-17,2017-03-03,33.0,EBAY,Put,0.22,0.20494,33.759998,0.03832991101984942,0.19757065475150815,1.0
1478,2017-02-17,2017-03-03,33.5,EBAY,Put,0.38,0.19016,33.759998,0.03832991101984942,0.19114642282968858,1.0
1479,2017-02-17,2017-03-10,32.0,EBAY,Put,0.14,0.21224,33.759998,0.057494866529774126,0.22059898903056813,1.0
1480,2017-02-17,2017-03-10,32.5,EBAY,Put,0.22,0.2068,33.759998,0.057494866529774126,0.21229397737310796,1.0
1481,2017-02-17,2017-03-10,33.5,EBAY,Put,0.48,0.1893,33.759998,0.057494866529774126,0.18819442145844792,1.0
1482,2017-02-17,2017-03-10,34.0,EBAY,Put,0.75,0.20058,33.759998,0.057494866529774126,0.19387479104395344,1.0
1483,2017-02-17,2017-03-17,32.0,EBAY,Put,0.21,0.21652,33.759998,0.07665982203969883,0.22144006726892332,1.0
1484,2017-02-17,2017-03-17,34.0,EBAY,Put,0.84,0.19237,33.759998,0.07665982203969883,0.1926790924638638,1.0
1485,2017-02-17,2017-03-17,35.0,EBAY,Put,1.5,0.19114,33.759998,0.07665982203969883,0.19184054512911783,1.0
1486,2017-02-17,2017-03-24,32.0,EBAY,Put,0.28,0.21428000000000005,33.759998,0.09582477754962354,0.22264266968026547,1.0
1487,2017-02-17,2017-03-24,33.0,EBAY,Put,0.51,0.21074,33.759998,0.09582477754962354,0.20425803218250577,1.0
1488,2017-02-17,2017-03-24,34.0,EBAY,Put,0.96,0.20548,33.759998,0.09582477754962354,0.20166489595842788,1.0
1489,2017-02-17,2017-04-21,32.0,EBAY,Call,2.24,0.19758,33.759998,0.17248459958932238,0.20725910593503416,1.0
1490,2017-02-17,2017-04-21,33.0,EBAY,Call,1.56,0.19894,33.759998,0.17248459958932238,0.203022710171922,1.0
1491,2017-02-17,2017-04-21,35.0,EBAY,Call,0.7,0.21042,33.759998,0.17248459958932238,0.21258650928619227,1.0
1492,2017-02-17,2017-04-21,31.0,EBAY,Put,0.37,0.25,33.759998,0.17248459958932238,0.2466764360000245,1.0
1493,2017-02-17,2017-04-21,33.0,EBAY,Put,0.9,0.21872,33.759998,0.17248459958932238,0.22711307684396925,1.0
1494,2017-02-17,2017-04-21,37.0,EBAY,Put,3.5,0.22845,33.759998,0.17248459958932238,0.22548695769416216,1.0
1495,2017-02-17,2017-07-21,32.0,EBAY,Call,3.14,0.2499,33.759998,0.4216290212183436,0.2472634379381967,1.0
1496,2017-02-17,2017-07-21,35.0,EBAY,Call,1.69,0.24835,33.759998,0.4216290212183436,0.2503626041545228,1.0
1497,2017-02-17,2017-07-21,37.0,EBAY,Call,1.0,0.24997,33.759998,0.4216290212183436,0.244446877174712,1.0
1498,2017-02-17,2018-01-19,32.5,EBAY,Put,2.72,0.27547,33.759998,0.919917864476386,0.26784156324623865,1.0
1499,2017-02-17,2017-06-16,55.0,EBIX,Put,2.9,0.36125,59.349998,0.3258042436687201,0.369561542450086,1.0
1500,2017-02-17,2017-09-15,55.0,EBIX,Call,6.3,0.21872,59.349998,0.5749486652977412,0.20915523729659993,1.0
1501,2017-02-17,2017-09-15,65.0,EBIX,Call,2.9,0.28089000000000003,59.349998,0.5749486652977412,0.2765022653019189,1.0
1502,2017-02-17,2017-03-17,55.0,SATS,Call,1.55,0.24997,55.119999,0.07665982203969883,0.24317808075698963,1.0
1503,2017-02-17,2017-07-21,55.0,SATS,Call,2.7,0.1843,55.119999,0.4216290212183436,0.1812087204553974,1.0
1504,2017-02-17,2017-05-19,25.0,EDIT,Call,4.7,0.83196,26.02,0.24914442162902126,0.8239953808629527,1.0
1505,2017-02-17,2017-05-19,25.0,EDIT,Put,3.92,0.87844,26.02,0.24914442162902126,0.8788904704167744,1.0
1506,2017-02-17,2017-03-03,13.5,LOCO,Put,0.4,0.32635,13.4,0.03832991101984942,0.33243732808414134,1.0
1507,2017-02-17,2017-02-24,95.0,EA,Call,0.04,0.3171,87.300003,0.01916495550992471,0.31508232815203535,1.0
1508,2017-02-17,2017-02-24,79.0,EA,Put,0.11,0.44544,87.300003,0.01916495550992471,0.44295024141200917,1.0
1509,2017-02-17,2017-02-24,82.0,EA,Put,0.07,0.27781,87.300003,0.01916495550992471,0.2775999170945449,1.0
1510,2017-02-17,2017-02-24,88.0,EA,Put,1.0,0.11243,87.300003,0.01916495550992471,0.12208742622089831,1.0
